Sr No,Payer,Dealer Name,Product,Invoice No,Invoice Date,Invoice Amount,Discounting Date,RM/ASE/ASM,Region,Rec, Gross Collection , Balance O/s ,Collection Date,Due Date,Usance till Collection Days,Discounting Tenure,Rate,Disc Chrges for Discouting Tenure,Early Collection Days,Collection Incentive on Amount Received,Net Amount Received
4911,1103470,GAJRAJ VAHAN PVT LTD,CVBU17,924301050,31 Jul 17," 8,10,688 ",31-Jul-17,prashant kumar ,EAST,Rec," 8,10,688 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"10,044.76", (5)," (1,116.08)"," 8,11,804.08 "
4912,1109530,CHAVAN AUTO WHEELS PVT LTD,CVBU17,903451085,28 Jul 17," 8,11,978 ",31-Jul-17,Himanshu Sood,WEST,Rec," 8,11,978 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"10,060.74", (5)," (1,117.86)"," 8,13,096.10 "
4913,1102350,MAURYA MOTORS LTD,CVBU17,903453246,31 Jul 17," 9,47,411 ",31-Jul-17,prashant kumar ,EAST,Rec," 9,47,411 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"11,738.81", (5)," (1,304.31)"," 9,48,715.06 "
4914,1102350,MAURYA MOTORS LTD,CVBU17,903451447,29 Jul 17," 9,55,141 ",31-Jul-17,prashant kumar ,EAST,Rec," 9,55,141 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"11,834.59", (5)," (1,314.95)"," 9,56,456.07 "
4915,1103470,GAJRAJ VAHAN PVT LTD,CVBU17,903452607,31 Jul 17," 10,10,719 ",31-Jul-17,prashant kumar ,EAST,Rec," 10,10,719 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"12,523.22", (5)," (1,391.47)"," 10,12,110.10 "
4916,1102350,MAURYA MOTORS LTD,CVBU17,903451860,29 Jul 17," 10,47,831 ",31-Jul-17,prashant kumar ,EAST,Rec," 10,47,831 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"12,983.06", (5)," (1,442.56)"," 10,49,273.60 "
4917,1102350,MAURYA MOTORS LTD,CVBU17,903451441,29 Jul 17," 10,75,092 ",31-Jul-17,prashant kumar ,EAST,Rec," 10,75,092 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"13,320.84", (5)," (1,480.09)"," 10,76,572.57 "
4918,1102350,MAURYA MOTORS LTD,CVBU17,903451442,29 Jul 17," 10,75,092 ",31-Jul-17,prashant kumar ,EAST,Rec," 10,75,092 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"13,320.84", (5)," (1,480.09)"," 10,76,572.57 "
4919,1102350,MAURYA MOTORS LTD,CVBU17,903451443,29 Jul 17," 10,75,092 ",31-Jul-17,prashant kumar ,EAST,Rec," 10,75,092 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"13,320.84", (5)," (1,480.09)"," 10,76,572.57 "
4920,1102350,MAURYA MOTORS LTD,CVBU17,903451444,29 Jul 17," 10,75,092 ",31-Jul-17,prashant kumar ,EAST,Rec," 10,75,092 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"13,320.84", (5)," (1,480.09)"," 10,76,572.57 "
4921,1102400,JAIKA MOTORS LTD,CVBU17,903452851,31 Jul 17," 11,16,447 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 11,16,447 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"13,833.23", (5)," (1,537.03)"," 11,17,983.75 "
4922,1102350,MAURYA MOTORS LTD,CVBU17,903452101,30 Jul 17," 11,99,016 ",31-Jul-17,prashant kumar ,EAST,Rec," 11,99,016 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"14,856.30", (5)," (1,650.70)"," 12,00,666.38 "
4923,1102400,JAIKA MOTORS LTD,CVBU17,986361561,31 Jul 17," 14,26,697 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 14,26,697 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"17,677.36", (5)," (1,964.15)"," 14,28,661.11 "
4924,1102400,JAIKA MOTORS LTD,CVBU17,986361562,31 Jul 17," 14,26,697 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 14,26,697 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"17,677.36", (5)," (1,964.15)"," 14,28,661.11 "
4925,1102140,OSL AUTOMOTIVES PVT LTD,CVBU17,986056589,28 Jul 17," 14,59,048 ",31-Jul-17,ABHISHEK JAISWAL,EAST,Rec," 14,59,048 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"18,078.21", (5)," (2,008.69)"," 14,61,057.01 "
4926,1102140,OSL AUTOMOTIVES PVT LTD,CVBU17,986056590,28 Jul 17," 14,59,048 ",31-Jul-17,ABHISHEK JAISWAL,EAST,Rec," 14,59,048 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"18,078.21", (5)," (2,008.69)"," 14,61,057.01 "
4927,1102400,JAIKA MOTORS LTD,CVBU17,986133597,28 Jul 17," 15,12,714 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 15,12,714 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"18,743.15", (5)," (2,082.57)"," 15,14,796.81 "
4928,1102400,JAIKA MOTORS LTD,CVBU17,986133598,28 Jul 17," 15,12,714 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 15,12,714 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"18,743.15", (5)," (2,082.57)"," 15,14,796.81 "
4929,1102470,SEHGAL WHEELS PVT LTD,CVBU17,903452071,30 Jul 17," 15,57,346 ",31-Jul-17,Himanshu Sood,WEST,Rec," 15,57,346 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"19,296.16", (5)," (2,144.02)"," 15,59,489.94 "
4930,1102350,MAURYA MOTORS LTD,CVBU17,907112172,29 Jul 17," 16,51,026 ",31-Jul-17,prashant kumar ,EAST,Rec," 16,51,026 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"20,456.88", (5)," (2,272.99)"," 16,53,298.50 "
4931,1108060,KRISHNA AUTOWHEELS PVT LTD,CVBU17,800601338,30 Jul 17," 17,49,539 ",31-Jul-17,prashant kumar ,EAST,Rec," 17,49,539 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"21,677.50", (5)," (2,408.61)"," 17,51,947.17 "
4932,1108060,KRISHNA AUTOWHEELS PVT LTD,CVBU17,800601339,30 Jul 17," 18,52,998 ",31-Jul-17,prashant kumar ,EAST,Rec," 18,52,998 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"22,959.41", (5)," (2,551.05)"," 18,55,549.45 "
4933,1102400,JAIKA MOTORS LTD,CVBU17,800601361,31 Jul 17," 20,21,733 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 20,21,733 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"25,050.10", (5)," (2,783.34)"," 20,24,516.46 "
4934,1102400,JAIKA MOTORS LTD,CVBU17,986133559,27 Jul 17," 20,63,223 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 20,63,223 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"25,564.18", (5)," (2,840.46)"," 20,66,063.50 "
4935,1102400,JAIKA MOTORS LTD,CVBU17,986133560,27 Jul 17," 20,63,223 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 20,63,223 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"25,564.18", (5)," (2,840.46)"," 20,66,063.50 "
4936,1102140,OSL AUTOMOTIVES PVT LTD,CVBU17,986056614,29 Jul 17," 21,51,574 ",31-Jul-17,ABHISHEK JAISWAL,EAST,Rec," 21,51,574 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"26,658.88", (5)," (2,962.10)"," 21,54,535.86 "
4937,1102400,JAIKA MOTORS LTD,CVBU17,986133557,27 Jul 17," 21,51,574 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 21,51,574 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"26,658.88", (5)," (2,962.10)"," 21,54,535.86 "
4938,1102400,JAIKA MOTORS LTD,CVBU17,986133558,27 Jul 17," 21,51,574 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 21,51,574 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"26,658.88", (5)," (2,962.10)"," 21,54,535.86 "
4939,1109530,CHAVAN AUTO WHEELS PVT LTD,CVBU17,986133563,27 Jul 17," 21,68,124 ",31-Jul-17,Himanshu Sood,WEST,Rec," 21,68,124 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"26,863.95", (5)," (2,984.88)"," 21,71,109.04 "
4940,1109530,CHAVAN AUTO WHEELS PVT LTD,CVBU17,986133564,27 Jul 17," 21,68,124 ",31-Jul-17,Himanshu Sood,WEST,Rec," 21,68,124 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"26,863.95", (5)," (2,984.88)"," 21,71,109.04 "
4941,1102140,OSL AUTOMOTIVES PVT LTD,CVBU17,924661038,31 Jul 17," 21,70,294 ",31-Jul-17,ABHISHEK JAISWAL,EAST,Rec," 21,70,294 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"26,890.83", (5)," (2,987.87)"," 21,73,281.63 "
4942,1102140,OSL AUTOMOTIVES PVT LTD,CVBU17,924661039,31 Jul 17," 21,70,294 ",31-Jul-17,ABHISHEK JAISWAL,EAST,Rec," 21,70,294 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"26,890.83", (5)," (2,987.87)"," 21,73,281.63 "
4943,1102140,OSL AUTOMOTIVES PVT LTD,CVBU17,924661011,31 Jul 17," 21,90,493 ",31-Jul-17,ABHISHEK JAISWAL,EAST,Rec," 21,90,493 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"27,141.11", (5)," (3,015.68)"," 21,93,508.48 "
4944,1102140,OSL AUTOMOTIVES PVT LTD,CVBU17,924661012,31 Jul 17," 21,90,493 ",31-Jul-17,ABHISHEK JAISWAL,EAST,Rec," 21,90,493 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"27,141.11", (5)," (3,015.68)"," 21,93,508.48 "
4945,1102400,JAIKA MOTORS LTD,CVBU17,907111973,29 Jul 17," 22,13,764 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 22,13,764 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"27,429.45", (5)," (3,047.72)"," 22,16,812.02 "
4946,1109530,CHAVAN AUTO WHEELS PVT LTD,CVBU17,800400734,29 Jul 17," 22,25,346 ",31-Jul-17,Himanshu Sood,WEST,Rec," 22,25,346 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"27,572.95", (5)," (3,063.66)"," 22,28,409.58 "
4947,1109530,CHAVAN AUTO WHEELS PVT LTD,CVBU17,800400735,29 Jul 17," 22,25,346 ",31-Jul-17,Himanshu Sood,WEST,Rec," 22,25,346 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"27,572.95", (5)," (3,063.66)"," 22,28,409.58 "
4948,1102750,VEERPRABHU MARKETING LTD,CVBU17,909869422,29 Jul 17," 22,32,457 ",31-Jul-17,Sunil Manwani,NORTH,Rec," 22,32,457 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"27,661.06", (5)," (3,073.45)"," 22,35,530.41 "
4949,1102140,OSL AUTOMOTIVES PVT LTD,CVBU17,986056601,28 Jul 17," 25,70,094 ",31-Jul-17,ABHISHEK JAISWAL,EAST,Rec," 25,70,094 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"31,844.52", (5)," (3,538.28)"," 25,73,632.36 "
4950,1102140,OSL AUTOMOTIVES PVT LTD,CVBU17,986056613,29 Jul 17," 25,70,094 ",31-Jul-17,ABHISHEK JAISWAL,EAST,Rec," 25,70,094 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"31,844.52", (5)," (3,538.28)"," 25,73,632.36 "
4951,1109530,CHAVAN AUTO WHEELS PVT LTD,CVBU17,986133555,27 Jul 17," 25,70,094 ",31-Jul-17,Himanshu Sood,WEST,Rec," 25,70,094 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"31,844.52", (5)," (3,538.28)"," 25,73,632.36 "
4952,1109530,CHAVAN AUTO WHEELS PVT LTD,CVBU17,986133556,27 Jul 17," 25,70,094 ",31-Jul-17,Himanshu Sood,WEST,Rec," 25,70,094 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"31,844.52", (5)," (3,538.28)"," 25,73,632.36 "
4953,1102400,JAIKA MOTORS LTD,CVBU17,907111800,28 Jul 17," 27,37,496 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 27,37,496 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"33,918.70", (5)," (3,768.74)"," 27,41,264.77 "
4954,1102400,JAIKA MOTORS LTD,CVBU17,907111555,27 Jul 17," 27,84,483 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 27,84,483 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,500.89", (5)," (3,833.43)"," 27,88,316.41 "
4955,1102400,JAIKA MOTORS LTD,CVBU17,907111556,27 Jul 17," 27,84,483 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 27,84,483 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,500.89", (5)," (3,833.43)"," 27,88,316.41 "
4956,1102400,JAIKA MOTORS LTD,CVBU17,907111557,27 Jul 17," 27,84,483 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 27,84,483 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,500.89", (5)," (3,833.43)"," 27,88,316.41 "
4957,1102400,JAIKA MOTORS LTD,CVBU17,907111558,27 Jul 17," 27,84,483 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 27,84,483 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,500.89", (5)," (3,833.43)"," 27,88,316.41 "
4958,1102400,JAIKA MOTORS LTD,CVBU17,907111559,27 Jul 17," 27,84,483 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 27,84,483 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,500.89", (5)," (3,833.43)"," 27,88,316.41 "
4959,1102400,JAIKA MOTORS LTD,CVBU17,907111560,27 Jul 17," 27,84,483 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 27,84,483 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,500.89", (5)," (3,833.43)"," 27,88,316.41 "
4960,1102400,JAIKA MOTORS LTD,CVBU17,907111561,27 Jul 17," 27,84,483 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 27,84,483 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,500.89", (5)," (3,833.43)"," 27,88,316.41 "
4961,1102400,JAIKA MOTORS LTD,CVBU17,907111562,27 Jul 17," 27,84,483 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 27,84,483 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,500.89", (5)," (3,833.43)"," 27,88,316.41 "
4962,1102400,JAIKA MOTORS LTD,CVBU17,907111563,27 Jul 17," 27,84,483 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 27,84,483 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,500.89", (5)," (3,833.43)"," 27,88,316.41 "
4963,1102400,JAIKA MOTORS LTD,CVBU17,907111564,27 Jul 17," 27,84,483 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 27,84,483 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,500.89", (5)," (3,833.43)"," 27,88,316.41 "
4964,1102350,MAURYA MOTORS LTD,CVBU17,907111905,28 Jul 17," 27,90,852 ",31-Jul-17,prashant kumar ,EAST,Rec," 27,90,852 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,579.80", (5)," (3,842.20)"," 27,94,694.28 "
4965,1102350,MAURYA MOTORS LTD,CVBU17,907112115,29 Jul 17," 27,90,852 ",31-Jul-17,prashant kumar ,EAST,Rec," 27,90,852 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,579.80", (5)," (3,842.20)"," 27,94,694.28 "
4966,1102350,MAURYA MOTORS LTD,CVBU17,907112116,29 Jul 17," 27,90,852 ",31-Jul-17,prashant kumar ,EAST,Rec," 27,90,852 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,579.80", (5)," (3,842.20)"," 27,94,694.28 "
4967,1102350,MAURYA MOTORS LTD,CVBU17,907112117,29 Jul 17," 27,90,852 ",31-Jul-17,prashant kumar ,EAST,Rec," 27,90,852 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,579.80", (5)," (3,842.20)"," 27,94,694.28 "
4968,1102350,MAURYA MOTORS LTD,CVBU17,907112120,29 Jul 17," 27,90,852 ",31-Jul-17,prashant kumar ,EAST,Rec," 27,90,852 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,579.80", (5)," (3,842.20)"," 27,94,694.28 "
4969,1102400,JAIKA MOTORS LTD,CVBU17,907111694,28 Jul 17," 28,03,539 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 28,03,539 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,737.01", (5)," (3,859.67)"," 28,07,399.11 "
4970,1102400,JAIKA MOTORS LTD,CVBU17,907111802,28 Jul 17," 28,03,539 ",31-Jul-17,Sanket Agarawal,WEST,Rec," 28,03,539 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"34,737.01", (5)," (3,859.67)"," 28,07,399.11 "
4971,1102350,MAURYA MOTORS LTD,CVBU17,907111925,28 Jul 17," 31,04,706 ",31-Jul-17,prashant kumar ,EAST,Rec," 31,04,706 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"38,468.59", (5)," (4,274.29)"," 31,08,980.75 "
4972,1102350,MAURYA MOTORS LTD,CVBU17,907111926,28 Jul 17," 31,04,706 ",31-Jul-17,prashant kumar ,EAST,Rec," 31,04,706 ", -   ,19-Sep-17,14-Sep-17, 50 , 45 ,10.05%,"38,468.59", (5)," (4,274.29)"," 31,08,980.75 "
4973,F1E9925,HI TECH SATLUJ MOTORS PVT  LTD,PVBU13,797125245,20 Jan 17," 5,57,964 ",31-Mar-17,Rohit Verma,NORTH,Rec," 5,57,964 ", -   ,19-Sep-17,29-Jul-17, 172 , 120 ,10.75%,"19,719.83", (52)," (8,545.26)"," 5,66,509.45 "
4974,F1E9925,HI TECH SATLUJ MOTORS PVT  LTD,PVBU13,797125246,20 Jan 17," 5,57,964 ",31-Mar-17,Rohit Verma,NORTH,Rec," 5,57,964 ", -   ,19-Sep-17,29-Jul-17, 172 , 120 ,10.75%,"19,719.83", (52)," (8,545.26)"," 5,66,509.45 "
4975,F1E9925,HI TECH SATLUJ MOTORS PVT  LTD,PVBU13,797125282,21 Feb 17," 5,61,010 ",31-Mar-17,Rohit Verma,NORTH,Rec," 5,61,010 ", -   ,19-Sep-17,29-Jul-17, 172 , 120 ,10.75%,"19,827.49", (52)," (8,591.91)"," 5,69,602.37 "
4976,F1E9925,HI TECH SATLUJ MOTORS PVT  LTD,PVBU13,797125247,20 Jan 17," 5,80,894 ",31-Mar-17,Rohit Verma,NORTH,Rec," 5,80,894 ", -   ,19-Sep-17,29-Jul-17, 172 , 120 ,10.75%,"20,530.21", (52)," (8,896.43)"," 5,89,790.02 "
4977,31E2405,JAIKA MOTORS LTD,PVBU19,9075335436,27 Jun 17," 3,89,376 ",30-Jun-17,Sanket Agarawal,WEST,Rec," 3,89,376 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"13,761.52", 39 ," 4,472.49 "," 3,84,903.88 "
4978,31E2405,JAIKA MOTORS LTD,PVBU19,9075335437,27 Jun 17," 3,89,376 ",30-Jun-17,Sanket Agarawal,WEST,Rec," 3,89,376 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"13,761.52", 39 ," 4,472.49 "," 3,84,903.88 "
4979,31E2405,JAIKA MOTORS LTD,PVBU19,9075335438,27 Jun 17," 3,89,376 ",30-Jun-17,Sanket Agarawal,WEST,Rec," 3,89,376 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"13,761.52", 39 ," 4,472.49 "," 3,84,903.88 "
4980,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075337395,30 Jun 17," 4,00,194 ",30-Jun-17,prashant kumar ,East,Rec," 4,00,194 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"14,143.85", 39 ," 4,596.75 "," 3,95,597.38 "
4981,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075336385,29 Jun 17," 4,39,236 ",30-Jun-17,prashant kumar ,East,Rec," 4,39,236 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"15,523.69", 39 ," 5,045.20 "," 4,34,190.88 "
4982,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075336386,29 Jun 17," 4,39,236 ",30-Jun-17,prashant kumar ,East,Rec," 4,39,236 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"15,523.69", 39 ," 5,045.20 "," 4,34,190.88 "
4983,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075336387,29 Jun 17," 4,39,236 ",30-Jun-17,prashant kumar ,East,Rec," 4,39,236 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"15,523.69", 39 ," 5,045.20 "," 4,34,190.88 "
4984,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075336388,29 Jun 17," 4,39,236 ",30-Jun-17,prashant kumar ,East,Rec," 4,39,236 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"15,523.69", 39 ," 5,045.20 "," 4,34,190.88 "
4985,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075337099,30 Jun 17," 4,39,236 ",30-Jun-17,prashant kumar ,East,Rec," 4,39,236 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"15,523.69", 39 ," 5,045.20 "," 4,34,190.88 "
4986,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075337447,30 Jun 17," 4,71,060 ",30-Jun-17,prashant kumar ,East,Rec," 4,71,060 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"16,648.43", 39 ," 5,410.74 "," 4,65,649.60 "
4987,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075336447,29 Jun 17," 4,78,836 ",30-Jun-17,prashant kumar ,East,Rec," 4,78,836 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"16,923.26", 39 ," 5,500.06 "," 4,73,336.32 "
4988,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075336457,29 Jun 17," 4,78,836 ",30-Jun-17,prashant kumar ,East,Rec," 4,78,836 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"16,923.26", 39 ," 5,500.06 "," 4,73,336.32 "
4989,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075336466,29 Jun 17," 4,78,836 ",30-Jun-17,prashant kumar ,East,Rec," 4,78,836 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"16,923.26", 39 ," 5,500.06 "," 4,73,336.32 "
4990,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075336440,29 Jun 17," 5,20,692 ",30-Jun-17,prashant kumar ,East,Rec," 5,20,692 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"18,402.53", 39 ," 5,980.82 "," 5,14,710.84 "
4991,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075336471,29 Jun 17," 5,45,521 ",30-Jun-17,prashant kumar ,East,Rec," 5,45,521 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"19,280.05", 39 ," 6,266.02 "," 5,39,254.74 "
4992,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075336472,29 Jun 17," 5,45,521 ",30-Jun-17,prashant kumar ,East,Rec," 5,45,521 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"19,280.05", 39 ," 6,266.02 "," 5,39,254.74 "
4993,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075336503,29 Jun 17," 5,45,521 ",30-Jun-17,prashant kumar ,East,Rec," 5,45,521 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"19,280.05", 39 ," 6,266.02 "," 5,39,254.74 "
4994,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075336863,29 Jun 17," 5,45,521 ",30-Jun-17,prashant kumar ,East,Rec," 5,45,521 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"19,280.05", 39 ," 6,266.02 "," 5,39,254.74 "
4995,31E0980,GUINEA MOTORS PVT LTD,PVBU19,9075337098,30 Jun 17," 5,45,521 ",30-Jun-17,prashant kumar ,East,Rec," 5,45,521 ", -   ,19-Sep-17,28-Oct-17, 81 , 120 ,10.75%,"19,280.05", 39 ," 6,266.02 "," 5,39,254.74 "
4996,31E2400,JAIKA MOTORS PVT LTD,PVBU17,9075328044,30 May 17," 3,38,781 ",20-Jun-17,Sanket Agarawal,WEST,Rec," 3,38,781 ", -   ,19-Sep-17,18-Oct-17, 91 , 120 ,10.75%,"11,973.36", 29 ," 2,893.56 "," 3,35,887.61 "
4997,31E3310,SUSEE AUTO LIMITED,PVBU17,9075327229,29 May 17," 3,40,203 ",20-Jun-17,Ganesh R,SOUTH,Rec," 3,40,203 ", -   ,19-Sep-17,18-Oct-17, 91 , 120 ,10.75%,"12,023.62", 29 ," 2,905.71 "," 3,37,297.60 "
4998,31E3310,SUSEE AUTO LIMITED,PVBU17,9075327231,29 May 17," 3,40,203 ",20-Jun-17,Ganesh R,SOUTH,Rec," 3,40,203 ", -   ,19-Sep-17,18-Oct-17, 91 , 120 ,10.75%,"12,023.62", 29 ," 2,905.71 "," 3,37,297.60 "
4999,31E2870,KVR DREAM VEHICLES PVT LTD,PVBU17,9075324886,20 May 17," 3,42,083 ",20-Jun-17,Melbin Anthony,SOUTH,Rec," 3,42,083 ", -   ,19-Sep-17,18-Oct-17, 91 , 120 ,10.75%,"12,090.05", 29 ," 2,921.76 "," 3,39,161.19 "
5000,31E6150,TAFE ACCESS LIMITED,PVBU17,9075318835,26 Apr 17," 3,53,844 ",20-Jun-17,Ganesh R,South,Rec," 3,53,844 ", -   ,19-Sep-17,18-Oct-17, 91 , 120 ,10.75%,"12,505.71", 29 ," 3,022.21 "," 3,50,821.39 "
5001,31E6150,TAFE ACCESS LIMITED,PVBU17,9075318836,26 Apr 17," 3,53,844 ",20-Jun-17,Ganesh R,South,Rec," 3,53,844 ", -   ,19-Sep-17,18-Oct-17, 91 , 120 ,10.75%,"12,505.71", 29 ," 3,022.21 "," 3,50,821.39 "
